Enhancer	Target_gene
TE_6197	RFC3
TE_6163	XPO4
TE_614	MIR3916
TE_614	SLAMF1
TE_614	PLPP3
TE_614	RUNX3
TE_6137	KATNAL1
TE_6137	LINC00426
TE_6130	RNASEH2B
TE_6130	RNASEH2B-AS1
TE_6130	SLC7A1
TE_6118	POMP
TE_6118	FLT1
TE_6094	PAN3-AS1
TE_6094	PAN3
TE_6094	LCP1
TE_609	EDN2
TE_6084	NUP58
TE_6055	TNFRSF19
TE_6043	LINC00621
TE_6017	ZMYM2
TE_6009	MPHOSPH8
TE_6001	ANKLE2
TE_5981	VPS37B
TE_5946	BRI3BP
TE_5946	DHX37
TE_5943	BRI3BP
TE_5943	DHX37
TE_5943	EIF4B
TE_5937	LOC101928617
TE_5937	LINC01619
TE_5937	BTG1
TE_5924	DDX55
TE_5921	C12orf65
TE_5921	MPHOSPH9
TE_5921	GTF2H3
TE_5921	EIF2B1
TE_5921	SNRNP35
TE_5921	KMT5A
TE_5921	LINC01465
TE_5921	MIRLET7I
TE_5913	C12orf65
TE_5913	MPHOSPH9
TE_5911	KMT5A
TE_5911	HIP1R
TE_5910	HCAR1
TE_5910	HCAR3
TE_5910	MIR9902-1
TE_5910	MIR9902-2
TE_5905	HCAR1
TE_5905	HCAR3
TE_5905	MIR9902-1
TE_5905	MIR9902-2
TE_5905	VPS37B
TE_5903	HCAR1
TE_5903	HCAR3
TE_5903	MIR9902-1
TE_5903	MIR9902-2
TE_5903	CLIP1-AS1
TE_590	ERI3
TE_590	SMAP2
TE_590	IFI44L
TE_5899	TRAFD1
TE_5891	GIT2
TE_5891	ANKRD13A
TE_5891	MORN3
TE_5887	MORN3
TE_5887	PTGES3
TE_5884	MORN3
TE_5882	ANAPC5
TE_5881	MORN3
TE_5881	SNRNP35
TE_5880	RSRC2
TE_5880	KNTC1
TE_588	SMAP2
TE_5878	CAMKK2
TE_5874	P2RX4
TE_5874	PPTC7
TE_5873	SPPL3
TE_5873	XLOC_009911
TE_5864	MLEC
TE_5863	MLEC
TE_5863	SP1
TE_5863	MDM2
TE_5863	LOC100130075
TE_5861	SPPL3
TE_5861	XLOC_009911
TE_5861	GATC
TE_5861	COX6A1
TE_5861	TRIAP1
TE_5855	RNU4-2
TE_5855	RNU4-1
TE_5855	SIRT4
TE_5854	EEA1
TE_5854	RPLP0
TE_5854	PXN-AS1
TE_5854	GCN1
TE_5848	TAOK3
TE_5842	RAD9B
TE_5842	VPS29
TE_584	TRIT1
TE_584	SMAP2
TE_5834	WNK1
TE_583	TRIT1
TE_5815	LINC00173
TE_5790	LINC02453
TE_5772	TRAFD1
TE_5772	NAA25
TE_5768	TMEM116
TE_5768	ERP29
TE_5767	SH2B3
TE_5767	PTGES3
TE_5752	ARPC3
TE_5752	RAD9B
TE_5752	VPS29
TE_5752	PPP1CC
TE_5752	PPTC7
TE_5752	BAZ2A
TE_5752	SNORD59B
TE_5752	SNORD59A
TE_5752	ATP5F1B
TE_5751	ATP2A2
TE_5751	ARPC3
TE_5751	RAD9B
TE_5751	VPS29
TE_5751	PPP1CC
TE_5751	EIF4B
TE_5746	GIT2
TE_5746	ANKRD13A
TE_5746	ATP2A2
TE_5746	RAD9B
TE_5746	VPS29
TE_5746	ARPC3
TE_5746	PPTC7
TE_5736	GIT2
TE_5736	ANKRD13A
TE_5736	WASHC3
TE_5727	GIT2
TE_5727	ANKRD13A
TE_5727	RBM19
TE_5725	ISCU
TE_5725	SART3
TE_5723	SSH1
TE_5723	CMKLR1
TE_5722	ZNF26
TE_5722	SSH1
TE_5721	MIR4496
TE_5721	SELPLG
TE_571	NDUFS5
TE_571	TRIT1
TE_571	PABPC4
TE_571	PPIEL
TE_571	PABPC4-AS1
TE_571	SNORA55
TE_571	NT5C1A
TE_5671	C12orf73
TE_5671	TDG
TE_5671	TXNRD1
TE_5668	TXNRD1
TE_5668	EEA1
TE_5668	ATF7IP
TE_5668	SPRYD3
TE_5668	RAB35
TE_5638	IGF1
TE_5632	C12orf57
TE_5632	RNU7-1
TE_5632	PTPN6
TE_5630	WASHC3
TE_563	NDUFS5
TE_563	SLAMF1
TE_5628	WASHC3
TE_5628	DRAM1
TE_5628	PARPBP
TE_5628	NUP37
TE_5627	GAPDH
TE_560	NDUFS5
TE_5581	ATP2B1
TE_5581	ATP2B1-AS1
TE_5579	HNRNPA1
TE_5579	CBX5
TE_5578	UBE2N
TE_5576	CDK17
TE_5555	TMCC3
TE_5555	LOC101928617
TE_5555	LINC01619
TE_5555	BTG1
TE_5555	CEP83
TE_5555	CEP83-DT
TE_5555	NAB2
TE_5555	GATC
TE_5555	COX6A1
TE_5555	TRIAP1
TE_5554	TMCC3
TE_5554	CORO1C
TE_5554	TCTN2
TE_5554	TRAFD1
TE_5553	TMCC3
TE_5542	CMKLR1
TE_5542	MIR200CHG
TE_5542	SCARNA12
TE_5542	PHB2
TE_5542	MIR141
TE_5542	EMG1
TE_5542	MIR200C
TE_5504	ETV6
TE_540	INPP5B
TE_539	FHL3
TE_539	UTP11
TE_5384	CCND2-AS1
TE_5384	CCND2
TE_5384	ETV6
TE_5384	CLSTN3
TE_5384	RBP5
TE_5384	LOC101928617
TE_5384	LINC01619
TE_5384	BTG1
TE_5384	MDM2
TE_5384	LOC100130075
TE_5378	RAB21
TE_535	MEAF6
TE_5328	XPOT
TE_5328	TBK1
TE_5328	RAP1B
TE_5328	TBC1D30
TE_5328	VPS37B
TE_5328	PTGES3
TE_5285	PTGES3
TE_5282	PTGES3
TE_5275	SLC39A5
TE_5275	RNF41
TE_5275	NABP2
TE_5266	TESPA1
TE_5266	SCAT2
TE_5266	CBX5
TE_5245	PRR13
TE_5245	PCBP2
TE_5245	PCBP2-OT1
TE_5244	KRT7-AS
TE_5244	KRT87P
TE_524	STK40
TE_524	THRAP3
TE_5211	LOC107984507
TE_5210	TFCP2
TE_5199	SLC38A2
TE_5198	DIP2B
TE_5198	ATF1
TE_5198	WNT10B
TE_5198	ARF3
TE_5198	WNT1
TE_5197	EP400P1
TE_5186	C12orf65
TE_5186	MPHOSPH9
TE_5186	C2CD5
TE_5186	TMBIM6
TE_5153	SLC38A1
TE_5151	SLC38A2
TE_5149	ARID2
TE_5149	LINC00938
TE_5149	SCAF11
TE_5113	ZNF641
TE_5113	YAF2
TE_5071	FLJ13224
TE_5071	SINHCAF
TE_5070	WNK1
TE_5065	RESF1
TE_5065	AMN1
TE_5063	RESF1
TE_5061	BAZ2A
TE_5061	SNORD59B
TE_5061	SNORD59A
TE_5061	ATP5F1B
TE_5060	RESF1
TE_5060	DENND5B
TE_5060	DENND5B-AS1
TE_5056	FLJ13224
TE_5056	SINHCAF
TE_5049	FLJ13224
TE_5049	SINHCAF
TE_5048	DDX11-AS1
TE_5048	DDX11
TE_502	C1orf216
TE_5007	ARNTL2
TE_5006	ARNTL2
TE_5006	NAA25
TE_5006	LRMP
TE_5006	ATF7IP
TE_5006	FGFR1OP2
TE_5006	INTS13
TE_5005	ETV6
TE_5005	STK38L
TE_4998	ITPR2
TE_4997	ITPR2
TE_4995	STK38L
TE_4995	FGFR1OP2
TE_4995	INTS13
TE_4995	TM7SF3
TE_4995	MED21
TE_4968	BCAT1
TE_4968	SLC38A2
TE_4968	TMEM116
TE_4968	ERP29
TE_4968	SNRNP35
TE_4966	C12orf77
TE_4966	LOC645177
TE_4966	LRMP
TE_4964	LRMP
TE_4887	LRP6
TE_4887	CREBL2
TE_4887	WNK1
TE_4887	APOLD1
TE_4887	CDKN1B
TE_4872	ETV6
TE_4870	ETV6
TE_4844	DDX11-AS1
TE_4844	DDX11
TE_4839	DDX11-AS1
TE_4839	DDX11
TE_4839	DDX12P
TE_482	F11R
TE_4804	GNB3
TE_4804	GPR162
TE_4804	P3H3
TE_4802	CHD4
TE_4800	TNFRSF1A
TE_4799	TAPBPL
TE_4799	CD27-AS1
TE_4799	CD27
TE_4785	ARHGDIB
TE_4782	DYRK4
TE_4747	KIF21A
TE_473	S100PBP
TE_473	YARS1
TE_473	ADAR
TE_473	KIAA1522
TE_4729	CCND2-AS1
TE_4729	CCND2
TE_4729	ADIPOR2
TE_4729	FMNL3
TE_4729	WNK1
TE_4729	NINJ2
TE_4729	NAB2
TE_4727	WNK1
TE_470	ZBTB8OS
TE_470	RBBP4
TE_470	RNF19B
TE_470	KIAA1522
TE_470	AK2
TE_470	S100PBP
TE_470	YARS1
TE_468	ZBTB8OS
TE_468	RBBP4
TE_468	KIAA1522
TE_468	PAQR6
TE_468	BGLAP
TE_4673	MIR6090
TE_4673	ETS1
TE_4673	ETS1-AS1
TE_4673	RDX
TE_4673	TIMM8B
TE_4673	SDHD
TE_467	S100PBP
TE_467	YARS1
TE_467	KIAA1522
TE_463	MFSD14A
TE_4629	GRAMD1B
TE_4622	SNORD14E
TE_4622	SNORD14D
TE_4622	SNORD14C
TE_4622	HSPA8
TE_4619	JHY
TE_4612	SNORD14E
TE_4612	SNORD14D
TE_4612	SNORD14C
TE_4612	HSPA8
TE_4612	MSANTD4
TE_4612	FCHSD2
TE_4611	COX8A
TE_461	TXLNA
TE_461	KPNA6
TE_4591	RDX
TE_4582	RPS3
TE_4582	SNORD15A
TE_4582	SNORD15B
TE_4572	CCDC84
TE_4572	RPL23AP64
TE_4572	H2AX
TE_4572	DPAGT1
TE_4572	C2CD2L
TE_4572	HMBS
TE_4572	PACSIN3
TE_4572	MIR6745
TE_4572	ARFGAP2
TE_4572	SLC37A4
TE_4570	SLC37A4
TE_4570	H2AX
TE_4570	DPAGT1
TE_4570	C2CD2L
TE_4570	HMBS
TE_4569	DDX6
TE_4569	ARCN1
TE_4569	IFT46
TE_4569	HYOU1
TE_4569	VPS11
TE_4569	HINFP
TE_4568	DDX6
TE_4545	SIDT2
TE_454	MTMR9LP
TE_454	FAM167B
TE_454	LCK
TE_451	KHDRBS1
TE_448	PTP4A2
TE_4478	TSSC4
TE_4476	RDX
TE_4476	BUD13
TE_4472	POU2AF1
TE_4471	ZC3H12C
TE_4468	RDX
TE_4446	CUL5
TE_4421	BIRC3
TE_4401	CTSC
TE_4401	POU2AF1
TE_4401	SNORD14A
TE_4401	SNORD14B
TE_4401	RPS13
TE_4375	MIR4687
TE_4375	STIM1
TE_4375	C11orf54
TE_4375	SCARNA9
TE_4375	TAF1D
TE_4375	SNORA25
TE_4375	SNORA32
TE_4375	SNORD6
TE_4375	SNORA1
TE_4375	SNORA8
TE_4375	SNORD5
TE_4375	SNORA18
TE_4375	MIR1304
TE_4375	SNORA40
TE_4375	TRIM5
TE_4375	TRIM22
TE_4365	NAP1L4
TE_4356	CTSC
TE_4342	HIKESHI
TE_434	TNFRSF8
TE_434	RNF19B
TE_4338	PICALM
TE_4337	RBM14-RBM4
TE_4337	RBM14
TE_4337	RAB30
TE_4337	RAB30-DT
TE_4337	CD82
TE_4337	PICALM
TE_4337	CD44
TE_4337	LOC100507144
TE_4335	TMEM126A
TE_433	PHACTR4
TE_4250	CTSC
TE_4231	CTSC
TE_4220	UCP2
TE_4219	MRPL48
TE_4215	FAM168A
TE_4215	MRPL48
TE_4215	PLEKHB1
TE_4215	ATM
TE_4215	NPAT
TE_4215	RAB6A
TE_4212	RELT
TE_4209	STARD10
TE_4209	MIR4692
TE_4209	ATG16L2
TE_4208	STARD10
TE_4208	MIR4692
TE_4207	STARD10
TE_4207	MIR4692
TE_4207	MS4A1
TE_4204	ATG16L2
TE_4190	RNF121
TE_4190	LOC100133315
TE_417	UQCRH
TE_417	LRRC41
TE_415	FGR
TE_415	YTHDF2
TE_415	GMEB1
TE_4148	LRP5
TE_4144	KMT5B
TE_4144	LRP5
TE_4142	C11orf24
TE_4142	MRPL21
TE_4142	IGHMBP2
TE_4142	KMT5B
TE_4137	PSMC3
TE_413	RCSD1
TE_4128	RAD9A
TE_4128	TBC1D10C
TE_4128	PPP1CA
TE_4127	MIR6752
TE_4127	AIP
TE_4125	RAD9A
TE_4125	TBC1D10C
TE_4125	PPP1CA
TE_412	SESN2
TE_4119	RAD9A
TE_4119	TBC1D10C
TE_4119	PPP1CA
TE_4102	GRK2
TE_4102	MUS81
TE_4102	EFEMP2
TE_4102	CFL1
TE_4102	CTSW
TE_4102	CD248
TE_4102	KLC2
TE_4102	CNIH2
TE_4102	RAB1B
TE_4102	SLC29A2
TE_410	THEMIS2
TE_410	DNAJC8
TE_410	ATP5IF1
TE_4094	PAK1
TE_409	SNORA73A
TE_409	SNORA73B
TE_409	SNHG3
TE_409	RCC1
TE_409	EYA3
TE_409	PHACTR4
TE_409	THEMIS2
TE_409	SESN2
TE_409	MED18
TE_409	DNAJC8
TE_409	ATP5IF1
TE_4089	ARL2-SNX15
TE_4089	MIR6879
TE_4089	ARL2
TE_4089	EHD1
TE_4089	MIR194-2
TE_4089	MIR192
TE_4089	MIR10392
TE_4083	TMEM262
TE_4083	ZFPL1
TE_4083	VPS51
TE_4083	CDCA5
TE_4083	TM7SF2
TE_4083	MIR6751
TE_4083	MRPL49
TE_4083	ZNHIT2
TE_4083	FAU
TE_4083	INPPL1
TE_4083	FOLR2
TE_408	THEMIS2
TE_408	IFFO2
TE_408	ST7L
TE_408	CAPZA1
TE_408	MED18
TE_4072	FKBP2
TE_4072	PPP1R14B
TE_4072	DNAJC4
TE_4072	TRPT1
TE_4072	PLCB3
TE_4072	VEGFB
TE_4072	PPP1R14B-AS1
TE_4072	LOC114841035
TE_4072	NUDT22
TE_4071	MIR7155
TE_4071	CCDC88B
TE_4066	COX8A
TE_4065	COX8A
TE_4065	NAA40
TE_4060	RTN3
TE_4060	ATL3
TE_4042	FTH1
TE_404	THEMIS2
TE_4035	VPS37C
TE_4034	VPS37C
TE_4032	VPS37C
TE_4032	PNPLA2
TE_4032	CD151
TE_4032	SLC25A22
TE_4032	PIDD1
TE_4032	LOC171391
TE_4032	SNORA52
TE_4032	CRACR2B
TE_4032	GATD1
TE_4032	RPLP2
TE_4032	CEND1
TE_4032	POLR2L
TE_4032	TSPAN4
TE_4032	PANO1
TE_4032	SLC15A3
TE_4032	ARHGAP1
TE_4032	ZNF408
TE_4032	GALNT18
TE_403	THEMIS2
TE_4010	OSBP
TE_4001	FAM111B
TE_4000	FAM111B
TE_400	LINC02574
TE_400	IFI6
TE_400	THEMIS2
TE_400	FAM76A
TE_399	THEMIS2
TE_399	FGR
TE_3981	SLC43A1
TE_3981	RTN4RL2
TE_3972	FNBP4
TE_3971	PTPRJ
TE_3968	PTPRJ
TE_3965	FNBP4
TE_3965	PSMC3
TE_3964	ARRB1
TE_3964	PACSIN3
TE_3964	MIR6745
TE_3964	ARFGAP2
TE_3962	PSMC3
TE_396	FGR
TE_396	SYTL1
TE_396	ACTG1P20
TE_396	TMEM222
TE_396	LINC02574
TE_396	IFI6
TE_396	MAP3K6
TE_396	FCN3
TE_396	GPR3
TE_396	CD164L2
TE_396	THEMIS2
TE_396	WASF2
TE_396	STX12
TE_396	FAM76A
TE_396	KDM4A
TE_3954	ARHGAP1
TE_3954	ZNF408
TE_394	CNIH3
TE_394	WDR26
TE_392	GPR3
TE_392	CD164L2
TE_3864	CAT
TE_3855	CAPRIN1
TE_3855	NAT10
TE_384	GPATCH3
TE_384	GPN2
TE_384	THEMIS2
TE_384	MIR1976
TE_384	RPS6KA1
TE_384	ZDHHC18
TE_384	CD52
TE_384	UBXN11
TE_384	AK2
TE_384	TRNP1
TE_384	KDF1
TE_384	LOC101928728
TE_384	ARID1A
TE_384	CD53
TE_382	ZDHHC18
TE_378	S100PBP
TE_378	YARS1
TE_3766	SPTY2D1
TE_3732	CD82
TE_3732	UEVLD
TE_3731	RRAS2
TE_3710	CAPRIN1
TE_3705	LDHA
TE_3705	MIR3159
TE_3679	TMEM41B
TE_3677	WEE1
TE_3670	IPO7
TE_3639	MRPL17
TE_3623	RHOG
TE_3623	FAM89B
TE_3623	KCNK7
TE_3623	EHBP1L1
TE_3623	ZNRD2
TE_3623	ZNRD2-AS1
TE_3613	NAP1L4
TE_3613	CD81-AS1
TE_3613	CD81
TE_361	SYF2
TE_359	SYF2
TE_359	RSRP1
TE_3588	IRF7
TE_3588	SCT
TE_3588	CDHR5
TE_3586	PNPLA2
TE_3586	CD151
TE_3586	SLC25A22
TE_3586	PIDD1
TE_3586	LOC171391
TE_3586	SNORA52
TE_3586	CRACR2B
TE_3586	GATD1
TE_3586	RPLP2
TE_3586	CEND1
TE_3586	POLR2L
TE_3586	TSPAN4
TE_3586	PANO1
TE_3582	FKBP2
TE_3582	PPP1R14B
TE_3582	DNAJC4
TE_3582	TRPT1
TE_3582	PLCB3
TE_3582	VEGFB
TE_3582	PPP1R14B-AS1
TE_3582	LOC114841035
TE_3582	NUDT22
TE_3581	IFITM2
TE_3581	IFITM5
TE_3581	IFITM3
TE_3581	IFITM1
TE_3580	RNH1
TE_3563	NKX6-2
TE_3545	C10orf143
TE_3545	CTAGE7P
TE_353	CLIC4
TE_3522	ABRAXAS2
TE_3522	EEF1AKMT2
TE_3521	ABRAXAS2
TE_3521	EEF1AKMT2
TE_3521	INPP5A
TE_3521	LOC107984282
TE_3515	OAT
TE_348	CLIC4
TE_3472	TIAL1
TE_3472	BAG3
TE_3471	PRDX3
TE_3465	PRDX3
TE_3461	EIF3A
TE_345	ARPC5
TE_345	RGL1
TE_344	CLIC4
TE_3422	SLK
TE_342	RCAN3
TE_342	RCAN3AS
TE_342	CNR2
TE_34	PTAFR
TE_3398	PDCD4-AS1
TE_3398	PDCD4
TE_336	SNORD81
TE_336	SNORD47
TE_336	SNORD80
TE_336	SNORD79
TE_336	SNORD78
TE_336	SNORD44
TE_336	SNORA103
TE_336	SNORD77
TE_336	SNORD75
TE_336	SNORD74
TE_336	GAS5
TE_336	GAS5-AS1
TE_336	ZBTB37
TE_336	SNORD76
TE_3344	NT5C2
TE_3340	NT5C2
TE_3340	PCGF6
TE_3335	TRIM8
TE_3333	TRIM8
TE_3333	BORCS7-ASMT
TE_3333	BORCS7
TE_3333	NFKB2
TE_3333	TSPAN14
TE_3331	ANXA7
TE_3326	STAMBPL1
TE_3326	MIR1307
TE_3326	ATP5MD
TE_3326	PDCD11
TE_3326	NT5C2
TE_3326	LDB1
TE_3326	ARMH3
TE_3326	HPS6
TE_3326	MFSD13A
TE_3326	RPARP-AS1
TE_3326	C10orf95
TE_3321	ARMH3
TE_3321	HPS6
TE_3318	FBXW4
TE_3308	NKX6-2
TE_3298	CHUK
TE_3298	SNORA12
TE_3280	MIR1307
TE_3280	ATP5MD
TE_3280	PDCD11
TE_327	ELOA
TE_3268	LOC644215
TE_3268	PGAM1
TE_3256	ENTPD1
TE_3255	MIR607
TE_3255	LOC102723665
TE_3255	LCOR
TE_3252	MIR607
TE_3252	LOC102723665
TE_3252	LCOR
TE_3252	BLNK
TE_3252	NUDT13
TE_3252	P4HA1
TE_3252	VSIR
TE_3252	ASCC1
TE_3252	ANAPC16
TE_3252	TM9SF3
TE_3251	PIK3AP1
TE_3251	IDE
TE_3251	BLNK
TE_3244	BLNK
TE_3243	KLF6
TE_3243	BLNK
TE_324	ELOA
TE_324	ELOA-AS1
TE_324	PITHD1
TE_324	C1orf232
TE_324	CNKSR1
TE_324	ZNF593
TE_323	RPL11
TE_3226	PDLIM1
TE_321	RPL11
TE_321	SRSF10
TE_3199	IDE
TE_3187	FAS
TE_3187	ACTA2
TE_3187	FAS-AS1
TE_318	ELOA
TE_318	RPL11
TE_318	HNRNPR
TE_318	ASAP3
TE_318	ELOA-AS1
TE_318	PITHD1
TE_3177	PCGF5
TE_313	KDM1A
TE_313	TEX46
TE_313	ARHGAP30
TE_3122	KCNIP2-AS1
TE_3122	OGA
TE_3122	ATAD1
TE_3122	CFL1P1
TE_309	KDM1A
TE_309	TEX46
TE_3054	TSPAN14
TE_3016	CERNA2
TE_3016	C10orf99
TE_300	CDC42
TE_300	FLJ37453
TE_300	SPEN
TE_300	RUNX3
TE_300	USP48
TE_300	ECE1
TE_3	LOC100287497
TE_3	GTF2IP20
TE_299	CDC42
TE_299	USP48
TE_2972	ADK
TE_2970	CAMK2G
TE_2968	ZSWIM8
TE_2968	CHCHD1
TE_2968	FUT11
TE_2968	VCL
TE_2963	BMS1P4
TE_2963	GLUD1P3
TE_2963	SEC24C
TE_2963	BMS1P4-AGAP5
TE_2963	BMS1P2
TE_2963	BMS1P2-AGAP9
TE_2963	BMS1P1
TE_2957	CFAP70
TE_2952	NUDT13
TE_2952	P4HA1
TE_295	USP48
TE_2940	ASCC1
TE_2940	ANAPC16
TE_2940	DNAJB12
TE_2940	SPOCK2
TE_294	CDC42
TE_294	TP73
TE_294	DNAJC11
TE_294	ECE1
TE_2939	ASCC1
TE_2939	ANAPC16
TE_2939	DNAJB12
TE_2939	DDIT4
TE_2937	SPOCK2
TE_2928	ASCC1
TE_2928	ANAPC16
TE_2913	PPA1
TE_2906	SAR1A
TE_2897	SRGN
TE_2890	DDX21
TE_2890	VPS26A
TE_2868	JMJD1C
TE_2868	REEP3
TE_2865	JMJD1C
TE_2865	REEP3
TE_2824	NUDT13
TE_2824	P4HA1
TE_280	USP48
TE_28	NADK
TE_28	SSU72
TE_28	WASF2
TE_2787	KIF5B
TE_2773	CDK1
TE_2758	KIF5B
TE_2727	BMS1P4
TE_2727	GLUD1P3
TE_2727	SEC24C
TE_2727	BMS1P4-AGAP5
TE_2704	CUL2
TE_2704	CREM
TE_2688	HNRNPF
TE_2688	LOC101929431
TE_2688	CCDC7
TE_2688	TIMM23B-AGAP6
TE_2688	PARG
TE_2688	PARGP1
TE_2688	TIMM23B
TE_2688	PARGP1-AGAP4
TE_2673	JMJD1C
TE_2673	REEP3
TE_2673	MAP3K8
TE_2672	APBB1IP
TE_2672	HNRNPF
TE_2669	ZNF438
TE_2659	MAP3K8
TE_2631	ABI1
TE_263	TMCO4
TE_2627	WAC-AS1
TE_2627	WAC
TE_2627	MAP3K8
TE_2625	APBB1IP
TE_26	SNORA100
TE_26	HNRNPU
TE_257	CAPZB
TE_257	SNORD81
TE_257	SNORD47
TE_257	SNORD80
TE_257	SNORD79
TE_257	SNORD78
TE_257	SNORD44
TE_257	SNORA103
TE_257	SNORD77
TE_257	SNORD75
TE_257	SNORD74
TE_257	GAS5
TE_257	GAS5-AS1
TE_257	ZBTB37
TE_257	SNORD76
TE_257	RSRP1
TE_257	ACADM
TE_257	THEMIS2
TE_256	CAPZB
TE_2533	PALD1
TE_2529	KCNIP2-AS1
TE_2529	OGA
TE_2528	WAC-AS1
TE_2528	WAC
TE_2511	CAMK1D
TE_2509	CAMK1D
TE_2509	CELF2
TE_2505	DHTKD1
TE_2504	MIR548AK
TE_2504	SEC61A2
TE_2504	CAMK1D
TE_2503	DHTKD1
TE_2503	UPF2
TE_2495	USP6NL
TE_24720	RPL10
TE_24720	TAZ
TE_24720	DNASE1L1
TE_24720	SNORA70
TE_24649	ARHGEF6
TE_24622	FIRRE
TE_24622	STK26
TE_24600	RPL36A
TE_24600	BTK
TE_24600	RPL36A-HNRNPH2
TE_24568	RPL39
TE_24568	SNORA69
TE_24568	CXorf56
TE_24568	UBE2A
TE_24568	SLC25A43
TE_24568	KDM5C
TE_24568	SOWAHD
TE_24567	UPF3B
TE_24567	CXorf56
TE_24567	UBE2A
TE_2452	LINC02656
TE_24509	PGK1
TE_2449	RBM17
TE_2449	IL2RA
TE_24476	ITM2A
TE_24433	TAF1
TE_24433	CXCR3
TE_24412	CSTF2
TE_24412	OGT
TE_24412	DLG3
TE_24412	DLG3-AS1
TE_2441	EPC1
TE_24395	KLF8
TE_24387	HUWE1
TE_24387	FAM120C
TE_24367	CCDC120
TE_24354	UBA1
TE_24354	INE1
TE_24350	CDK16
TE_24350	USP11
TE_24347	RP2
TE_24347	SPIN3
TE_24340	LAS1L
TE_24322	LINC02601
TE_24322	MED14
TE_24322	MED14OS
TE_24301	BCOR
TE_24266	MED14
TE_24266	MED14OS
TE_24212	SH3KBP1
TE_24212	EIF1AX
TE_24212	SCARNA9L
TE_24212	EIF1AX-AS1
TE_24208	HUWE1
TE_24172	GRPR
TE_24132	PNPLA4
TE_24124	LOC389906
TE_24122	LOC389906
TE_24122	PRKX
TE_24104	SLC25A6
TE_24104	LINC00106
TE_24104	ASMTL-AS1
TE_24092	SRPK3
TE_24092	SSR4
TE_24092	IDH3G
TE_24087	ZMYND19
TE_24087	EXD3
TE_24087	NOXA1
TE_24087	ECM2
TE_24087	MIR4670
TE_24087	GPR107
TE_24087	FNBP1
TE_24087	AKNA
TE_24087	RALGDS
TE_24086	ZMYND19
TE_24086	ARRDC1
TE_24086	NEK6
TE_24086	LOC613206
TE_24086	EXD3
TE_24086	NOXA1
TE_24086	DPH7
TE_24082	ARRDC1
TE_24078	TRAF2
TE_24078	MIR4479
TE_24077	DPP7
TE_24077	MAN1B1
TE_24077	UAP1L1
TE_24077	MAN1B1-DT
TE_24077	SAPCD2
TE_24065	PMPCA
TE_24065	SNAPC4
TE_24065	ENTR1
TE_24063	RALGDS
TE_24063	SEC16A
TE_24063	C9orf163
TE_24056	NACC2
TE_24031	VAV2
TE_24031	PALM2AKAP2
TE_24031	RALGDS
TE_24030	BRD3OS
TE_2402	CDK1
TE_2401	ZFYVE27
TE_24009	MED27
TE_24009	SETX
TE_24000	UCK1
TE_24	SLC35E2A
TE_23999	RGS3
TE_23996	UCK1
TE_23996	SLC25A25
TE_23995	UCK1
TE_23994	FAM78A
TE_23989	ABL1
TE_23988	ABL1
TE_23983	GPR107
TE_23983	FNBP1
TE_23982	GPR107
TE_23982	FNBP1
TE_23981	GPR107
TE_23981	FNBP1
TE_23980	TOR1B
TE_23980	GPR107
TE_23980	FNBP1
TE_23980	WDR34
TE_23980	NR6A1
TE_23980	OLFML2A
TE_23980	RC3H2
TE_23980	ZBTB6
TE_23980	NEK6
TE_23979	GPR107
TE_23979	FNBP1
TE_23979	PIP5KL1
TE_23979	DPM2
TE_23978	GPR107
TE_23978	FNBP1
TE_23978	RALGDS
TE_23978	ASB6
TE_23973	NTMT1
TE_23972	ASB6
TE_23948	SLC25A25
TE_23948	NAIF1
TE_23948	URM1
TE_23948	PTGES2
TE_23948	SLC25A25-AS1
TE_23948	PTGES2-AS1
TE_23948	SH2D3C
TE_23948	MIR2861
TE_23948	CDK9
TE_23948	MIR3960
TE_23942	SH2D3C
TE_23942	MIR2861
TE_23942	CDK9
TE_23942	MIR3960
TE_23912	MAPKAP1
TE_23909	NEK6
TE_23909	LOC613206
TE_23907	HSPA5
TE_23907	GAPVD1
TE_23883	NEK6
TE_23883	LOC613206
TE_23882	NEK6
TE_23882	LOC613206
TE_23865	NEK6
TE_23860	CBWD5
TE_23860	CBWD6
TE_23860	NEK6
TE_23860	LOC613206
TE_23860	GPR107
TE_23860	FNBP1
TE_23860	PBX3
TE_23860	LOC51145
TE_23859	RC3H2
TE_23859	ZBTB6
TE_23853	ZBTB26
TE_23853	RABGAP1
TE_23832	NEK6
TE_23832	LOC613206
TE_23825	PHF19
TE_23825	TRAF1
TE_23825	FBXW2
TE_23825	B3GNT10
TE_23825	MEGF9
TE_23798	AKNA
TE_23797	TMEM268
TE_23791	ATP6V1G1
TE_23737	NEK6
TE_23737	RFX3
TE_23737	FOCAD-AS1
TE_23737	FOCAD
TE_23707	C5
TE_23707	CNTRL
TE_2370	OR2T35
TE_2369	OR2T35
TE_2368	OR2T2
TE_2368	OR2T5
TE_2368	OR2T35
TE_2368	ENSA
TE_23659	ALG2
TE_23659	SEC61B
TE_23644	NANS
TE_23643	ZDHHC21
TE_23634	MFSD14B
TE_23623	MFSD14B
TE_23623	ZNF782
TE_23619	ZNF367
TE_23616	ZNF367
TE_23591	MFSD14B
TE_23565	IARS1
TE_23565	MIR3651
TE_23565	SNORA84
TE_23533	DDX58
TE_23529	VCP
TE_23529	FANCG
